Unique Identifier,Model Number,Number of Processors (chips,Number of Cores (Threads),Total Number of Threads,Frequency,L1Cache,L2Cache,L3Cache,OtherCache,Front Side Bus,Multiplier,CPU Voltage,Thermal Design Power (W),Scenario Design Power,Socket,Socket Configuration,Release Date,Part Numbers,SSpec Number,Processor Release Price(USD),Turbo Boost,GPU Model,GPU Frequency,I/O Bus,Accepted Memory,Addressable Memory,Transistors,Manufacturing Process,Typical Use,Cache,Motherboard,Benchmarked System Memory,Floating Point Unit,Other Hardware,Disk Subsystem,Operating System,Compiler,File System,System State,Kernel Extensions,Other Software,SPEC License #,SPEC Integer 95,SPEC Floating Point 95,SPEC Integer Rate 95,SPEC Floating Point Rate 95,SPEC Integer 2006,SPEC Floating Point 2006,SPEC Integer Rate 2006,SPEC Floating Point Rate 2006,CPU Characteristics,Auto Parallel,Parallel,Firmware,Base Pointers,Peak Pointers,Total System Cost,TPC Performance,Cluster,Load Time (hours),Total Storage/Database Size Ratio,Number of Storage Devices,Redundancy Level,Data Generation Time (hours),Data Sort Time (hours),Data Validation Time (hours),Node Count,Concurrent Streams,Storage Ratio,Memory Ratio,Load Test Time,Power Test Time,Throughput Test Time,Green 500 Rank,Rmax,Power,How?,MFLOPS/Watt,Total Cores,Year,Name,Manufacturer,Computer,Site,Country,Segment,Top500 Rank,Accelerator/Coprocessor Cores,RPeak,Efficiency(%),NMax,Architecture,Processor Technology,OS Family,Accelerator/Coprocessor,Cores Per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Power Source,NHalf,Notes,Green500 Previous Rank,Top500 Previous Rank,First Appearance,First Rank,Power Efficiency[GFLOPS/Watt],Power Quality Level,Measured Cores,Optimized Run (HPL),Optimized Run (Peak Power),Site ID,System ID,Authors,Conversion To XML,Date,Schema By,System Address,Installation Site Address,Area of Installation,System Name,Town,State,Power Measured Size,Measured Size,3DMark CPU Score,P3Mark,CPUmark,SingleThreadMark,SPEC 2017 Integer Base Speed,SPEC 2017 Integer Peak Speed,SPEC 2017 Floating Point Base Speed,SPEC 2017 Floating Point Peak Speed,SPEC 2017 Integer Base Rate,SPEC 2017 Integer Peak Rate,SPEC 2017 Floating Point Base Rate,SPEC 2017 Floating Point Peak Rate,Graph500 Rank,Previous Graph500 Rank,Application,Usage,Scale,GTEPS,C_Time,Network,HPCG [TFlop/s],Application Area,Information Source,
PI1031,Mobile Intel® Pentium® III Processor - M 1.00 GHz 512K Cache 133 MHz FSB,,1,,1.00 GHz,,,,,133 MHz FSB,,,20.5 W,,,,,,,,,,,,,,,130 nm,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27379/Mobile-Intel-Pentium-III-Processor---M-1_00-GHz-512K-Cache-133-MHz-FSB
PI1032,Mobile Intel® Pentium® III Processor 1.00 GHz 256K Cache 100 MHz FSB,,1,,1.00 GHz,,,,,133 MHz FSB,,,34 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27404/Mobile-Intel-Pentium-III-Processor-1_00-GHz-256K-Cache-100-MHz-FSB
PI1033,Mobile Intel® Pentium® III Processor - M 933 MHz 512K Cache 133 MHz FSB,,1,,933 MHz,,,,,133 MHz FSB,,,20.1 W,,,,,,,,,,,,,,,130 nm,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27386/Mobile-Intel-Pentium-III-Processor---M-933-MHz-512K-Cache-133-MHz-FSB
PI1034,Mobile Intel® Pentium® III Processor 900 MHz 256K Cache 100 MHz FSB,,1,,900 MHz,,,,,100 MHz FSB,,,30.7 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27413/Mobile-Intel-Pentium-III-Processor-900-MHz-256K-Cache-100-MHz-FSB
PI1035,Mobile Intel® Pentium® III Processor - M 866 MHz 512K Cache 133 MHz FSB,,1,,866 MHz,,,,,133 MHz FSB,,,19.5 W,,,,,,,,,,,,,,,130 nm,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27385/Mobile-Intel-Pentium-III-Processor---M-866-MHz-512K-Cache-133-MHz-FSB
PI1036,Mobile Intel® Pentium® III Processor 800 MHz 512K Cache 133 MHz FSB,,1,,800 MHz,,,,,133 MHz FSB,,,9.8 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49987/Mobile-Intel-Pentium-III-Processor-800-MHz-512K-Cache-133-MHz-FSB
PI1037,Mobile Intel® Pentium® III Processor 800 MHz 512K Cache 100 MHz FSB,,1,,800 MHz,,,,,100 MHz FSB,,,5.9 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49986/Mobile-Intel-Pentium-III-Processor-800-MHz-512K-Cache-100-MHz-FSB
PI1038,Mobile Intel® Pentium® III Processor 800 MHz 256K Cache 100 MHz FSB,,1,,800 MHz,,,,,100 MHz FSB,,,25.9 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27411/Mobile-Intel-Pentium-III-Processor-800-MHz-256K-Cache-100-MHz-FSB
PI1039,Mobile Intel® Pentium® III Processor 750 MHz 256K Cache 100 MHz FSB,,1,,750 MHz,,,,,100 MHz FSB,,,24.6 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27410/Mobile-Intel-Pentium-III-Processor-750-MHz-256K-Cache-100-MHz-FSB
PI1040,Mobile Intel® Pentium® III Processor 750 MHz 512K Cache 100 MHz FSB,,1,,750 MHz,,,,,100 MHz FSB,,,24.6 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49985/Mobile-Intel-Pentium-III-Processor-750-MHz-512K-Cache-100-MHz-FSB
PI1041,Mobile Intel® Pentium® III Processor 700 MHz 512K Cache 100 MHz FSB,,1,,700 MHz,,,,,100 MHz FSB,,,7 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49983/Mobile-Intel-Pentium-III-Processor-700-MHz-512K-Cache-100-MHz-FSB
PI1042,Mobile Intel® Pentium® III Processor 700 MHz 256K Cache 100 MHz FSB,,1,,700 MHz,,,,,100 MHz FSB,,,23 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27409/Mobile-Intel-Pentium-III-Processor-700-MHz-256K-Cache-100-MHz-FSB
PI1043,Mobile Intel® Pentium® III Processor 650 MHz 256K Cache 100 MHz FSB,,1,,650 MHz,,,,,100 MHz FSB,,,21.5 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27408/Mobile-Intel-Pentium-III-Processor-650-MHz-256K-Cache-100-MHz-FSB
PI1044,Mobile Intel® Pentium® III Processor LV 600 MHz 256K Cache 100 MHz FSB,,1,,600 MHz,,,,,100 MHz FSB,,,9.7 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27416/Mobile-Intel-Pentium-III-Processor-LV-600-MHz-256K-Cache-100-MHz-FSB
PI1045,Mobile Intel® Pentium® III Processor 600 MHz 256K Cache 100 MHz FSB,,1,,600 MHz,,,,,100 MHz FSB,,,34.5 W,,,,,,,,,,,,,,,180 nm,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27407/Mobile-Intel-Pentium-III-Processor-600-MHz-256K-Cache-100-MHz-FSB
PI1046,Mobile Intel® Pentium® III Processor 850 MHz 256K Cache 100 MHz FSB,,1,,850 MHz,,,,,100 MHz FSB,,,27.5 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27412/Mobile-Intel-Pentium-III-Processor-850-MHz-256K-Cache-100-MHz-FSB
PI1047,Mobile Intel® Pentium® III Processor - M ULV 700 MHz 512K Cache 100 MHz FSB,,1,,650 MHz,,,,,100 MHz FSB,,,7 W,,,,,,,,,,,,,,44 million,130 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27395/Mobile-Intel-Pentium-III-Processor---M-ULV-700-MHz-512K-Cache-100-MHz-FSB
PI1048,Mobile Intel® Pentium® III Processor 500 MHz 256K Cache 100 MHz FSB,,1,,500 MHz,,,,,100 MHz FSB,,,16.8 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27406/Mobile-Intel-Pentium-III-Processor-500-MHz-256K-Cache-100-MHz-FSB
PI1049,Mobile Intel® Pentium® III Processor 450 MHz 256K Cache 100 MHz FSB,,1,,450 MHz,,,,,100 MHz FSB,,,15.5 W,,,,,,,,,,,,,,,180 nm,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27405/Mobile-Intel-Pentium-III-Processor-450-MHz-256K-Cache-100-MHz-FSB
PI1050,Mobile Intel® Pentium® III Processor 400 MHz 256K Cache 100 MHz FSB,,1,,400 MHz,,,,,100 MHz FSB,,,10.1 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47682/Mobile-Intel-Pentium-III-Processor-400-MHz-256K-Cache-100-MHz-FSB
PI1051,Intel® Pentium® II Processor 450 MHz 512K Cache 100 MHz FSB,,1,,450 MHz,,,,,100 MHz FSB,,,27.1 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49941/Intel-Pentium-II-Processor-450-MHz-512K-Cache-100-MHz-FSB
PI1052,Intel® Pentium® II Processor 400 MHz 512K Cache 100 MHz FSB,,1,,400 MHz,,,,,100 MHz FSB,,,24.3 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49940/Intel-Pentium-II-Processor-400-MHz-512K-Cache-100-MHz-FSB
PI1053,Intel® Pentium® II Processor 350 MHz 512K Cache 100 MHz FSB,,1,,350 MHz,,,,,100 MHz FSB,,,21.5 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49939/Intel-Pentium-II-Processor-350-MHz-512K-Cache-100-MHz-FSB
PI1054,Intel® Pentium® II Processor 333 MHz 512K Cache 66 MHz FSB,,1,,333 MHz,,,,,66 MHz FSB,,,20.6 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49938/Intel-Pentium-II-Processor-333-MHz-512K-Cache-66-MHz-FSB
PI1055,Intel® Pentium® II Processor 300 MHz 512K Cache 66 MHz FSB,,1,,300 MHz,,,,,66 MHz FSB,,,21.5 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49937/Intel-Pentium-II-Processor-300-MHz-512K-Cache-66-MHz-FSB
PI1056,Intel® Pentium® II Processor 266 MHz 512K Cache 66 MHz FSB,,1,,266 MHz,,,,,66 MHz FSB,,,16.8 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49936/Intel-Pentium-II-Processor-266-MHz-512K-Cache-66-MHz-FSB
PI1057,Intel® Pentium® II Processor 233 MHz 512K Cache 66 MHz FSB,,1,,233 MHz,,,,,66 MHz FSB,,,34.8 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49935/Intel-Pentium-II-Processor-233-MHz-512K-Cache-66-MHz-FSB
PI1058,Mobile Intel® Pentium® II Processor 400 MHz 256K Cache 66 MHz FSB,,1,,400 MHz,,,,,66 MHz FSB,,,13.1 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49981/Mobile-Intel-Pentium-II-Processor-400-MHz-256K-Cache-66-MHz-FSB
PI1059,Mobile Intel® Pentium® II Processor 366 MHz 256K Cache 66 MHz FSB,,1,,366 MHz,,,,,66 MHz FSB,,,13.1 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49980/Mobile-Intel-Pentium-II-Processor-366-MHz-256K-Cache-66-MHz-FSB
PI1060,Mobile Intel® Pentium® II Processor 333 MHz 256K Cache 66 MHz FSB,,1,,333 MHz,,,,,66 MHz FSB,,,11.8 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47678/Mobile-Intel-Pentium-II-Processor-333-MHz-256K-Cache-66-MHz-FSB
PI1061,Mobile Intel® Pentium® II Processor 300 MHz 512K Cache 66 MHz FSB,,1,,300 MHz,,,,,66 MHz FSB,,,11.1 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49979/Mobile-Intel-Pentium-II-Processor-300-MHz-512K-Cache-66-MHz-FSB
PI1062,Mobile Intel® Pentium® II Processor 300 MHz 256K Cache 66 MHz FSB,,1,,300 MHz,,,,,66 MHz FSB,,,11.6 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49978/Mobile-Intel-Pentium-II-Processor-300-MHz-256K-Cache-66-MHz-FSB
PI1063,Mobile Intel® Pentium® II Processor 266 MHz 512K Cache 66 MHz FSB,,1,,266 MHz,,,,,66 MHz FSB,,,10.3 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49977/Mobile-Intel-Pentium-II-Processor-266-MHz-512K-Cache-66-MHz-FSB
PI1064,Mobile Intel® Pentium® II Processor 266 MHz 256K Cache 66 MHz FSB,,1,,266 MHz,,,,,66 MHz FSB,,,10.3 W,,,,,,,,,,,,,,,,,256 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47677/Mobile-Intel-Pentium-II-Processor-266-MHz-256K-Cache-66-MHz-FSB
PI1065,Mobile Intel® Pentium® II Processor 233 MHz 512K Cache 66 MHz FSB,,1,,233 MHz,,,,,66 MHz FSB,,,9 W,,,,,,,,,,,,,,,,,512 KB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/49976/Mobile-Intel-Pentium-II-Processor-233-MHz-512K-Cache-66-MHz-FSB
PI1066,Intel® Pentium® D Processor 960,,2,,3.60 GHz,,,,,800 MHz FSB,,,130 W,,,,Q2'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27522/Intel-Pentium-D-Processor-960-4M-Cache-3_60-GHz-800-MHz-FSB
PI1067,Intel® Pentium® D Processor 950,,2,,3.40 GHz,,,,,800 MHz FSB,,,130 W,,,,Q1'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27521/Intel-Pentium-D-Processor-950-4M-Cache-3_40-GHz-800-MHz-FSB
PI1068,Intel® Pentium® D Processor 945,,2,,3.40 GHz,,,,,800 MHz FSB,,,95 W,,,,Q3'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27520/Intel-Pentium-D-Processor-945-4M-Cache-3_40-GHz-800-MHz-FSB
PI1069,Intel® Pentium® D Processor 940,,2,,3.20 GHz,,,,,800 MHz FSB,,,130 W,,,,Q1'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27519/Intel-Pentium-D-Processor-940-4M-Cache-3_20-GHz-800-MHz-FSB
PI1070,Intel® Pentium® D Processor 935,,2,,3.20 GHz,,,,,800 MHz FSB,,,95 W,,,,Q1'07,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/28011/Intel-Pentium-D-Processor-935-4M-Cache-3_20-GHz-800-MHz-FSB
PI1071,Intel® Pentium® D Processor 930,,2,,3.00 GHz,,,,,800 MHz FSB,,,95 W,,,,Q1'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27518/Intel-Pentium-D-Processor-930-4M-Cache-3_00-GHz-800-MHz-FSB
PI1072,Intel® Pentium® D Processor 925,,2,,3.00 GHz,,,,,800 MHz FSB,,,95 W,,,,Q3'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27517/Intel-Pentium-D-Processor-925-4M-Cache-3_00-GHz-800-MHz-FSB
PI1073,Intel® Pentium® D Processor 920,,2,,2.80 GHz,,,,,800 MHz FSB,,,95 W,,,,Q1'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27516/Intel-Pentium-D-Processor-920-4M-Cache-2_80-GHz-800-MHz-FSB
PI1074,Intel® Pentium® D Processor 920,,2,,2.80 GHz,,,,,800 MHz FSB,,,95 W,,,,Q1'06,,,,,,,,,,376 million,65 nm,,4 MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/42114/Intel-Pentium-D-Processor-920-4M-Cache-2_8-GHz-800-MHz-FSB
PI1075,Intel® Pentium® D Processor 915,,2,,2.80 GHz,,,,,800 MHz FSB,,,95 W,,,,Q3'06,,,,,,,,,,376 million,65 nm,,4 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27515/Intel-Pentium-D-Processor-915-4M-Cache-2_80-GHz-800-MHz-FSB
PI1076,Intel® Pentium® D Processor 840,,2,,3.20 GHz,,,,,800 MHz FSB,,,130 W,,,,Q2'05,,,,,,,,,,230 million,90 nm,,2 MB L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/27514/Intel-Pentium-D-Processor-840-2M-Cache-3_20-GHz-800-MHz-FSB
